Date,Value,Open,High,Low,Vol.,Change %
01/03/2005,428.95,437.85,428.95,428.95,,-2.17%
12/31/2004,438.45,437.60,438.45,438.45,,0.23%
12/30/2004,437.45,436.25,437.45,437.45,,0.25%
12/29/2004,436.38,443.88,436.38,436.38,,-1.61%
12/28/2004,443.50,444.75,443.50,443.50,,-0.28%
12/27/2004,444.73,442.38,444.73,444.73,,0.46%
12/24/2004,442.70,442.15,442.70,442.70,,0.19%
12/23/2004,441.88,439.88,441.88,441.88,,0.50%
12/22/2004,439.68,441.88,439.68,439.68,,-0.50%
12/21/2004,441.88,442.93,441.88,441.88,,-0.26%
12/20/2004,443.02,441.62,443.02,443.02,,0.42%
12/17/2004,441.18,437.38,441.18,441.18,,0.93%
12/16/2004,437.12,440.88,437.12,437.12,,-0.68%
12/15/2004,440.12,436.12,440.12,440.12,,1.06%
12/14/2004,435.52,438.88,435.52,435.52,,-0.82%
12/13/2004,439.10,434.15,439.10,439.10,,1.06%
12/10/2004,434.50,437.30,434.50,434.50,,-0.75%
12/09/2004,437.80,440.40,437.80,437.80,,-0.55%
12/08/2004,440.20,451.00,440.20,440.20,,-2.37%
12/07/2004,450.90,451.90,450.90,450.90,,-0.34%
12/06/2004,452.45,455.25,452.45,452.45,,-0.74%
12/03/2004,455.82,449.48,455.82,455.82,,1.44%
12/02/2004,449.35,454.60,449.35,449.35,,-0.95%
12/01/2004,453.68,451.12,453.68,453.68,,0.62%
11/30/2004,450.88,453.12,450.88,450.88,,-0.62%
11/29/2004,453.68,454.12,453.68,453.68,,0.23%
11/26/2004,452.62,451.38,452.62,452.62,,0.20%
11/25/2004,451.70,449.20,451.70,451.70,,0.57%
11/24/2004,449.12,447.38,449.12,449.12,,0.47%
11/23/2004,447.00,448.50,447.00,447.00,,-0.36%
11/22/2004,448.62,446.62,448.62,448.62,,0.36%
11/19/2004,447.02,442.38,447.02,447.02,,0.88%
11/18/2004,443.12,444.77,443.12,443.12,,-0.34%
11/17/2004,444.62,439.38,444.62,444.62,,1.14%
11/16/2004,439.62,436.88,439.62,439.62,,0.64%
11/15/2004,436.82,437.62,436.82,436.82,,-0.26%
11/12/2004,437.95,434.50,437.95,437.95,,0.71%
11/11/2004,434.88,434.12,434.88,434.88,,0.23%
11/10/2004,433.88,434.88,433.88,433.88,,-0.33%
11/09/2004,435.32,432.12,435.32,435.32,,0.80%
11/08/2004,431.88,431.12,431.88,431.88,,-0.40%
11/05/2004,433.62,429.62,433.62,433.62,,0.93%
11/04/2004,429.62,426.88,429.62,429.62,,0.49%
11/03/2004,427.52,421.38,427.52,427.52,,1.34%
11/02/2004,421.88,425.88,421.88,421.88,,-1.20%
11/01/2004,427.00,429.50,427.00,427.00,,-0.35%
10/29/2004,428.52,424.18,428.52,428.52,,1.03%
10/28/2004,424.15,423.95,424.15,424.15,,0.01%
10/27/2004,424.12,426.77,424.12,424.12,,-0.70%
10/26/2004,427.12,428.98,427.12,427.12,,-0.35%
10/25/2004,428.62,425.12,428.62,428.62,,1.01%
10/22/2004,424.32,424.62,424.32,424.32,,0.12%
10/21/2004,423.82,423.88,423.82,423.82,,-0.07%
10/20/2004,424.12,420.23,424.12,424.12,,1.01%
10/19/2004,419.88,415.62,419.88,419.88,,0.78%
10/18/2004,416.62,418.62,416.62,416.62,,-0.53%
10/15/2004,418.82,417.98,418.82,418.82,,0.16%
10/14/2004,418.15,415.65,418.15,418.15,,0.43%
10/13/2004,416.38,413.57,416.38,416.38,,0.30%
10/12/2004,415.12,421.82,415.12,415.12,,-1.59%
10/11/2004,421.82,419.38,421.82,421.82,,-0.24%
10/08/2004,422.82,418.12,422.82,422.82,,1.11%
10/07/2004,418.18,418.12,418.18,418.18,,0.07%
10/06/2004,417.88,419.12,417.88,417.88,,-0.12%
10/05/2004,418.38,414.38,418.38,418.38,,1.07%
10/04/2004,413.95,418.75,413.95,413.95,,-1.26%
10/01/2004,419.23,418.12,419.23,419.23,,0.23%
09/30/2004,418.25,412.50,418.25,418.25,,1.27%
09/29/2004,413.02,412.88,413.02,413.02,,0.19%
09/28/2004,412.25,408.75,412.25,412.25,,0.89%
09/27/2004,408.62,409.77,408.62,408.62,,0.17%
09/24/2004,407.93,409.38,407.93,407.93,,-0.53%
09/23/2004,410.12,404.88,410.12,410.12,,0.67%
09/22/2004,407.38,409.12,407.38,407.38,,-0.43%
09/21/2004,409.12,404.88,409.12,409.12,,0.93%
09/20/2004,405.35,404.85,405.35,405.35,,-0.13%
09/17/2004,405.88,404.68,405.88,405.88,,0.31%
09/16/2004,404.62,404.88,404.62,404.62,,0.00%
09/15/2004,404.62,403.62,404.62,404.62,,-0.25%
09/14/2004,405.62,403.82,405.62,405.62,,0.45%
09/13/2004,403.82,402.12,403.82,403.82,,0.47%
09/10/2004,401.93,399.38,401.93,401.93,,0.70%
09/09/2004,399.12,399.57,399.12,399.12,,-0.11%
09/08/2004,399.55,397.75,399.55,399.55,,0.42%
09/07/2004,397.88,401.62,397.88,397.88,,-1.00%
09/06/2004,401.88,401.38,401.88,401.88,,0.34%
09/03/2004,400.52,405.88,400.52,400.52,,-1.36%
09/02/2004,406.05,408.50,406.05,406.05,,-0.62%
09/01/2004,408.60,410.15,408.60,408.60,,-0.30%
08/31/2004,409.82,407.12,409.82,409.82,,0.72%
08/30/2004,406.88,403.62,406.88,406.88,,0.91%
08/27/2004,403.23,406.88,403.23,403.23,,-0.90%
08/26/2004,406.88,407.12,406.88,406.88,,0.01%
08/25/2004,406.82,403.38,406.82,406.82,,0.90%
08/24/2004,403.18,409.12,403.18,403.18,,-1.33%
08/23/2004,408.62,412.12,408.62,408.62,,-1.14%
08/20/2004,413.32,406.38,413.32,413.32,,1.58%
08/19/2004,406.88,404.38,406.88,406.88,,0.60%
08/18/2004,404.45,404.25,404.45,404.45,,0.00%
08/17/2004,404.45,402.50,404.45,404.45,,0.42%
08/16/2004,402.75,399.75,402.75,402.75,,0.97%
08/13/2004,398.90,394.75,398.90,398.90,,1.04%
08/12/2004,394.80,395.75,394.80,394.80,,-0.32%
08/11/2004,396.05,397.50,396.05,396.05,,-0.53%
08/10/2004,398.18,399.93,398.18,398.18,,-0.55%
08/09/2004,400.38,398.62,400.38,400.38,,0.16%
08/06/2004,399.75,392.25,399.75,399.75,,1.76%
08/05/2004,392.85,392.25,392.85,392.85,,0.12%
08/04/2004,392.38,393.88,392.38,392.38,,-0.38%
08/03/2004,393.88,391.12,393.88,393.88,,0.47%
08/02/2004,392.05,394.25,392.05,392.05,,0.20%
07/30/2004,391.25,388.05,391.25,391.25,,0.74%
07/29/2004,388.38,388.52,388.38,388.38,,-0.20%
07/28/2004,389.15,387.75,389.15,389.15,,0.27%
07/27/2004,388.12,391.12,388.12,388.12,,-0.64%
07/26/2004,390.62,390.88,390.62,390.62,,0.17%
07/23/2004,389.95,395.75,389.95,389.95,,-1.30%
07/22/2004,395.07,397.88,395.07,395.07,,-0.74%
07/21/2004,398.00,400.50,398.00,398.00,,-0.53%
07/20/2004,400.12,406.38,400.12,400.12,,-1.44%
07/19/2004,405.95,406.50,405.95,405.95,,-0.12%
07/16/2004,406.45,404.10,406.45,406.45,,0.53%
07/15/2004,404.30,404.35,404.30,404.30,,-0.20%
07/14/2004,405.12,402.38,405.12,405.12,,0.68%
07/13/2004,402.38,407.48,402.38,402.38,,-1.17%
07/12/2004,407.15,407.50,407.15,407.15,,-0.10%
07/09/2004,407.57,406.27,407.57,407.57,,0.11%
07/08/2004,407.12,401.88,407.12,407.12,,1.33%
07/07/2004,401.77,392.62,401.77,401.77,,2.46%
07/06/2004,392.12,398.12,392.12,392.12,,-1.40%
07/05/2004,397.70,397.75,397.70,397.70,,-0.06%
07/02/2004,397.93,395.88,397.93,397.93,,0.47%
07/01/2004,396.05,394.50,396.05,396.05,,0.42%
06/30/2004,394.38,392.88,394.38,394.38,,0.54%
06/29/2004,392.27,401.62,392.27,392.27,,-2.15%
06/28/2004,400.88,403.12,400.88,400.88,,-0.45%
06/25/2004,402.68,402.27,402.68,402.68,,0.14%
06/24/2004,402.12,394.88,402.12,402.12,,1.83%
06/23/2004,394.88,395.38,394.88,394.88,,-0.13%
06/22/2004,395.38,394.18,395.38,395.38,,0.25%
06/21/2004,394.38,394.88,394.38,394.38,,-0.23%
06/18/2004,395.27,388.38,395.27,395.27,,1.92%
06/17/2004,387.82,385.07,387.82,387.82,,0.80%
06/16/2004,384.75,388.75,384.75,384.75,,-1.13%
06/15/2004,389.15,383.75,389.15,389.15,,1.51%
06/14/2004,383.38,384.18,383.38,383.38,,-0.43%
06/11/2004,385.05,385.85,385.05,385.05,,-0.26%
06/10/2004,386.07,383.38,386.07,386.07,,0.51%
06/09/2004,384.12,391.88,384.12,384.12,,-1.85%
06/08/2004,391.38,394.23,391.38,391.38,,-0.63%
06/07/2004,393.88,391.62,393.88,393.88,,0.72%
06/04/2004,391.05,388.50,391.05,391.05,,0.69%
06/03/2004,388.38,391.12,388.38,388.38,,-0.64%
06/02/2004,390.88,394.48,390.88,390.88,,-0.95%
06/01/2004,394.62,395.27,394.62,394.62,,-0.22%
05/31/2004,395.50,394.15,395.50,395.50,,0.33%
05/28/2004,394.18,395.62,394.18,394.18,,-0.40%
05/27/2004,395.75,388.65,395.75,395.75,,1.87%
05/26/2004,388.50,388.75,388.50,388.50,,0.13%
05/25/2004,388.00,385.75,388.00,388.00,,0.45%
05/24/2004,386.25,384.50,386.25,386.25,,0.36%
05/21/2004,384.88,380.38,384.88,384.88,,1.28%
05/20/2004,380.00,381.50,380.00,380.00,,-0.52%
05/19/2004,382.00,376.75,382.00,382.00,,1.29%
05/18/2004,377.15,378.75,377.15,377.15,,-0.59%
05/17/2004,379.38,377.88,379.38,379.38,,0.61%
05/14/2004,377.07,374.12,377.07,377.07,,0.58%
05/13/2004,374.90,378.60,374.90,374.90,,-0.92%
05/12/2004,378.38,378.62,378.38,378.38,,0.11%
05/11/2004,377.98,377.88,377.98,377.98,,-0.14%
05/10/2004,378.50,378.50,378.50,378.50,,-0.16%
05/07/2004,379.10,388.00,379.10,379.10,,-2.24%
05/06/2004,387.77,393.38,387.77,387.77,,-1.51%
05/05/2004,393.70,393.10,393.70,393.70,,0.31%
05/04/2004,392.50,387.85,392.50,392.50,,1.33%
05/03/2004,387.35,389.00,387.35,387.35,,-0.06%
04/30/2004,387.60,388.40,387.60,387.60,,-0.07%
04/29/2004,387.88,384.88,387.88,387.88,,0.65%
04/28/2004,385.38,398.77,385.38,385.38,,-3.35%
04/27/2004,398.75,396.65,398.75,398.75,,0.54%
04/26/2004,396.60,395.50,396.60,396.60,,0.38%
04/23/2004,395.10,394.50,395.10,395.10,,0.22%
04/22/2004,394.25,391.25,394.25,394.25,,0.99%
04/21/2004,390.38,394.62,390.38,390.38,,-1.20%
04/20/2004,395.12,400.77,395.12,395.12,,-1.29%
04/19/2004,400.30,402.35,400.30,400.30,,-0.05%
04/16/2004,400.50,399.60,400.50,400.50,,0.35%
04/15/2004,399.12,401.18,399.12,399.12,,-0.44%
04/14/2004,400.88,407.38,400.88,400.88,,-1.47%
04/13/2004,406.88,420.18,406.88,406.88,,-2.94%
04/12/2004,419.20,420.00,419.20,419.20,,-0.49%
04/09/2004,421.25,419.50,421.25,421.25,,0.42%
04/08/2004,419.50,422.75,419.50,419.50,,-0.92%
04/07/2004,423.38,419.62,423.38,423.38,,0.83%
04/06/2004,419.88,415.88,419.88,419.88,,1.02%
04/05/2004,415.62,421.12,415.62,415.62,,-1.00%
04/02/2004,419.80,426.25,419.80,419.80,,-1.54%
04/01/2004,426.38,426.88,426.38,426.38,,-0.06%
03/31/2004,426.62,421.38,426.62,426.62,,1.20%
03/30/2004,421.55,417.50,421.55,421.55,,0.82%
03/29/2004,418.12,421.62,418.12,418.12,,-1.04%
03/26/2004,422.50,416.50,422.50,422.50,,1.47%
03/25/2004,416.38,415.38,416.38,416.38,,0.12%
03/24/2004,415.88,419.62,415.88,415.88,,-0.95%
03/23/2004,419.88,417.62,419.88,419.88,,0.60%
03/22/2004,417.38,412.12,417.38,417.38,,1.28%
03/19/2004,412.12,410.88,412.12,412.12,,0.18%
03/18/2004,411.38,407.12,411.38,411.38,,0.98%
03/17/2004,407.38,402.27,407.38,407.38,,1.18%
03/16/2004,402.62,400.12,402.62,402.62,,0.81%
03/15/2004,399.38,396.12,399.38,399.38,,1.04%
03/12/2004,395.25,402.60,395.25,395.25,,-1.77%
03/11/2004,402.38,400.12,402.38,402.38,,0.52%
03/10/2004,400.30,403.35,400.30,400.30,,-0.58%
03/09/2004,402.62,402.12,402.62,402.62,,0.25%
03/08/2004,401.62,400.62,401.62,401.62,,0.05%
03/05/2004,401.40,392.75,401.40,401.40,,2.11%
03/04/2004,393.12,392.62,393.12,393.12,,-0.07%
03/03/2004,393.38,392.62,393.38,393.38,,0.02%
03/02/2004,393.30,399.55,393.30,393.30,,-1.65%
03/01/2004,399.88,397.12,399.88,399.88,,0.87%
02/27/2004,396.45,395.10,396.45,396.45,,0.27%
02/26/2004,395.38,396.12,395.38,395.38,,-0.11%
02/25/2004,395.80,403.85,395.80,395.80,,-2.06%
02/24/2004,404.12,398.88,404.12,404.12,,1.31%
02/23/2004,398.90,398.10,398.90,398.90,,0.32%
02/20/2004,397.62,410.88,397.62,397.62,,-2.99%
02/19/2004,409.88,410.88,409.88,409.88,,-0.18%
02/18/2004,410.62,415.62,410.62,410.62,,-1.20%
02/17/2004,415.62,411.48,415.62,415.62,,0.93%
02/16/2004,411.80,410.40,411.80,411.80,,0.39%
02/13/2004,410.20,412.35,410.20,410.20,,-0.56%
02/12/2004,412.50,411.60,412.50,412.50,,0.21%
02/11/2004,411.62,406.12,411.62,411.62,,1.26%
02/10/2004,406.50,406.90,406.50,406.50,,-0.09%
02/09/2004,406.88,402.38,406.88,406.88,,0.89%
02/06/2004,403.30,397.75,403.30,403.30,,1.51%
02/05/2004,397.30,400.80,397.30,397.30,,-0.89%
02/04/2004,400.88,400.12,400.88,400.88,,0.32%
02/03/2004,399.62,398.62,399.62,399.62,,0.31%
02/02/2004,398.38,402.38,398.38,398.38,,-1.04%
01/30/2004,402.57,399.88,402.57,402.57,,0.67%
01/29/2004,399.88,409.38,399.88,399.88,,-2.56%
01/28/2004,410.38,410.12,410.38,410.38,,0.00%
01/27/2004,410.38,404.12,410.38,410.38,,1.61%
01/26/2004,403.88,407.62,403.88,403.88,,-1.05%
01/23/2004,408.18,410.12,408.18,408.18,,-0.35%
01/22/2004,409.62,410.98,409.62,409.62,,-0.26%
01/21/2004,410.70,412.55,410.70,410.70,,-0.53%
01/20/2004,412.88,406.88,412.88,412.88,,1.38%
01/19/2004,407.25,407.50,407.25,407.25,,0.17%
01/16/2004,406.57,409.38,406.57,406.57,,-0.50%
01/15/2004,408.62,419.88,408.62,408.62,,-2.57%
01/14/2004,419.38,424.38,419.38,419.38,,-1.12%
01/13/2004,424.12,424.62,424.12,424.12,,-0.18%
01/12/2004,424.88,426.62,424.88,424.88,,-0.40%
01/09/2004,426.60,423.60,426.60,426.60,,0.64%
01/08/2004,423.88,420.62,423.88,423.88,,0.83%
01/07/2004,420.38,422.12,420.38,420.38,,-0.47%
01/06/2004,422.38,423.68,422.38,422.38,,-0.29%
01/05/2004,423.62,416.12,423.62,423.62,,2.05%
01/02/2004,415.12,415.38,415.12,415.12,,0.02%
12/31/2003,415.05,416.35,415.05,415.05,,-0.32%
12/30/2003,416.38,414.57,416.38,416.38,,0.39%
12/29/2003,414.77,411.88,414.77,414.77,,0.57%
12/26/2003,412.40,413.15,412.40,412.40,,0.10%
12/25/2003,412.00,412.05,412.00,412.00,,0.00%
12/24/2003,412.00,411.60,412.00,412.00,,0.27%
12/23/2003,410.88,409.98,410.88,410.88,,0.19%
12/22/2003,410.12,408.62,410.12,410.12,,0.19%
12/19/2003,409.35,410.65,409.35,409.35,,-0.34%
12/18/2003,410.75,412.50,410.75,410.75,,-0.45%
12/17/2003,412.62,407.88,412.62,412.62,,1.29%
12/16/2003,407.38,410.38,407.38,407.38,,-0.49%
12/15/2003,409.38,408.38,409.38,409.38,,0.06%
12/12/2003,409.15,405.15,409.15,409.15,,0.99%
12/11/2003,405.12,404.88,405.12,405.12,,-0.10%
12/10/2003,405.52,408.48,405.52,405.52,,-0.70%
12/09/2003,408.38,406.38,408.38,408.38,,0.31%
12/08/2003,407.12,406.18,407.12,407.12,,0.19%
12/05/2003,406.35,402.25,406.35,406.35,,0.86%
12/04/2003,402.88,404.38,402.88,402.88,,-0.44%
12/03/2003,404.65,403.75,404.65,404.65,,0.35%
12/02/2003,403.25,402.25,403.25,403.25,,-0.03%
12/01/2003,403.38,398.62,403.38,403.38,,1.38%
11/28/2003,397.88,395.38,397.88,397.88,,0.68%
11/27/2003,395.20,396.00,395.20,395.20,,-0.36%
11/26/2003,396.62,391.38,396.62,396.62,,1.37%
11/25/2003,391.25,391.90,391.25,391.25,,-0.06%
11/24/2003,391.50,396.25,391.50,391.50,,-1.19%
11/21/2003,396.20,394.65,396.20,396.20,,0.42%
11/20/2003,394.55,394.95,394.55,394.55,,-0.05%
11/19/2003,394.75,398.75,394.75,394.75,,-0.94%
11/18/2003,398.50,390.75,398.50,398.50,,2.11%
11/17/2003,390.25,399.00,390.25,390.25,,-1.85%
11/14/2003,397.62,394.88,397.62,397.62,,0.75%
11/13/2003,394.65,394.25,394.65,394.65,,0.15%
11/12/2003,394.05,388.10,394.05,394.05,,1.64%
11/11/2003,387.70,385.75,387.70,387.70,,0.32%
11/10/2003,386.45,383.25,386.45,386.45,,0.87%
11/07/2003,383.12,380.38,383.12,383.12,,0.83%
11/06/2003,379.95,382.00,379.95,379.95,,-0.41%
11/05/2003,381.52,380.02,381.52,381.52,,0.51%
11/04/2003,379.60,377.45,379.60,379.60,,0.66%
11/03/2003,377.10,384.60,377.10,377.10,,-1.90%
10/31/2003,384.40,383.40,384.40,384.40,,0.23%
10/30/2003,383.50,385.75,383.50,383.50,,-0.79%
10/29/2003,386.55,383.00,386.55,386.55,,0.97%
10/28/2003,382.85,388.25,382.85,382.85,,-1.30%
10/27/2003,387.90,388.25,387.90,387.90,,-0.21%
10/24/2003,388.70,384.65,388.70,388.70,,1.03%
10/23/2003,384.75,384.55,384.75,384.75,,-0.29%
10/22/2003,385.85,380.65,385.85,385.85,,1.21%
10/21/2003,381.25,373.25,381.25,381.25,,2.12%
10/20/2003,373.35,372.55,373.35,373.35,,0.45%
10/17/2003,371.68,372.18,371.68,371.68,,-0.01%
10/16/2003,371.70,372.85,371.70,371.70,,-0.39%
10/15/2003,373.15,375.75,373.15,373.15,,-0.60%
10/14/2003,375.40,374.30,375.40,375.40,,0.20%
10/13/2003,374.65,373.60,374.65,374.65,,0.28%
10/10/2003,373.62,370.38,373.62,373.62,,0.98%
10/09/2003,370.00,375.70,370.00,370.00,,-1.39%
10/08/2003,375.20,376.85,375.20,375.20,,-0.35%
10/07/2003,376.50,373.00,376.50,376.50,,0.95%
10/06/2003,372.95,371.50,372.95,372.95,,0.88%
10/03/2003,369.70,383.35,369.70,369.70,,-3.42%
10/02/2003,382.80,385.20,382.80,382.80,,-0.46%
10/01/2003,384.57,385.07,384.57,384.57,,-0.18%
09/30/2003,385.25,383.00,385.25,385.25,,0.78%
09/29/2003,382.25,381.25,382.25,382.25,,0.37%
09/26/2003,380.85,384.75,380.85,380.85,,-1.18%
09/25/2003,385.38,389.12,385.38,385.38,,-1.02%
09/24/2003,389.35,385.25,389.35,389.35,,1.21%
09/23/2003,384.70,386.50,384.70,384.70,,-0.62%
09/22/2003,387.10,382.25,387.10,387.10,,1.35%
09/19/2003,381.95,376.85,381.95,381.95,,1.41%
09/18/2003,376.65,376.00,376.65,376.65,,-0.03%
09/17/2003,376.75,373.00,376.75,376.75,,0.96%
09/16/2003,373.15,374.35,373.15,373.15,,-0.25%
09/15/2003,374.10,375.80,374.10,374.10,,-0.27%
09/12/2003,375.12,379.77,375.12,375.12,,-1.35%
09/11/2003,380.25,380.25,380.25,380.25,,-0.04%
09/10/2003,380.40,382.00,380.40,380.40,,-0.59%
09/09/2003,382.65,375.25,382.65,382.65,,1.97%
09/08/2003,375.25,376.65,375.25,375.25,,-0.52%
09/05/2003,377.20,373.20,377.20,377.20,,1.00%
09/04/2003,373.45,375.05,373.45,373.45,,-0.11%
09/03/2003,373.85,371.75,373.85,373.85,,0.60%
09/02/2003,371.62,376.12,371.62,371.62,,-1.14%
09/01/2003,375.90,374.90,375.90,375.90,,0.09%
08/29/2003,375.57,369.88,375.57,375.57,,1.60%
08/28/2003,369.65,372.15,369.65,369.65,,-0.77%
08/27/2003,372.50,364.75,372.50,372.50,,2.15%
08/26/2003,364.65,361.25,364.65,364.65,,0.90%
08/25/2003,361.40,362.45,361.40,361.40,,-0.48%
08/22/2003,363.15,361.85,363.15,363.15,,0.49%
08/21/2003,361.38,366.38,361.38,361.38,,-1.34%
08/20/2003,366.27,361.98,366.27,366.27,,1.21%
08/19/2003,361.88,358.88,361.88,361.88,,0.91%
08/18/2003,358.62,363.62,358.62,358.62,,-1.36%
08/15/2003,363.55,366.35,363.55,363.55,,-0.63%
08/14/2003,365.85,362.35,365.85,365.85,,0.88%
08/13/2003,362.65,358.40,362.65,362.65,,1.19%
08/12/2003,358.40,361.75,358.40,358.40,,-0.95%
08/11/2003,361.85,356.25,361.85,361.85,,1.46%
08/08/2003,356.65,352.60,356.65,356.65,,1.07%
08/07/2003,352.88,351.38,352.88,352.88,,0.32%
08/06/2003,351.75,351.75,351.75,351.75,,-0.04%
08/05/2003,351.90,349.55,351.90,351.90,,0.67%
08/04/2003,349.55,347.50,349.55,349.55,,0.45%
08/01/2003,347.98,355.48,347.98,347.98,,-1.98%
07/31/2003,355.00,356.35,355.00,355.00,,-0.41%
07/30/2003,356.45,361.50,356.45,356.45,,-1.47%
07/29/2003,361.75,363.85,361.75,361.75,,-0.82%
07/28/2003,364.75,362.00,364.75,364.75,,0.54%
07/25/2003,362.80,362.10,362.80,362.80,,0.29%
07/24/2003,361.75,360.40,361.75,361.75,,0.58%
07/23/2003,359.65,351.15,359.65,359.65,,2.54%
07/22/2003,350.75,352.00,350.75,350.75,,-0.28%
07/21/2003,351.75,347.50,351.75,351.75,,1.28%
07/18/2003,347.30,344.45,347.30,347.30,,0.71%
07/17/2003,344.85,343.40,344.85,344.85,,0.38%
07/16/2003,343.55,342.35,343.55,343.55,,0.41%
07/15/2003,342.15,347.05,342.15,342.15,,-1.48%
07/14/2003,347.30,345.05,347.30,347.30,,0.62%
07/11/2003,345.15,344.45,345.15,345.15,,-0.09%
07/10/2003,345.45,344.45,345.45,345.45,,0.26%
07/09/2003,344.55,344.40,344.55,344.55,,-0.01%
07/08/2003,344.60,348.25,344.60,344.60,,-1.09%
07/07/2003,348.40,351.00,348.40,348.40,,-0.70%
07/04/2003,350.85,351.05,350.85,350.85,,-0.09%
07/03/2003,351.15,351.25,351.15,351.15,,-0.10%
07/02/2003,351.50,351.25,351.50,351.50,,0.21%
07/01/2003,350.75,346.75,350.75,350.75,,1.26%
06/30/2003,346.40,345.00,346.40,346.40,,0.33%
06/27/2003,345.25,347.45,345.25,345.25,,0.32%
06/26/2003,344.15,347.60,344.15,344.15,,-0.94%
06/25/2003,347.40,347.50,347.40,347.40,,0.01%
06/24/2003,347.38,352.88,347.38,347.38,,-1.44%
06/23/2003,352.45,357.25,352.45,352.45,,-1.38%
06/20/2003,357.38,361.43,357.38,357.38,,-1.28%
06/19/2003,362.00,357.75,362.00,362.00,,1.20%
06/18/2003,357.70,363.05,357.70,357.70,,-1.41%
06/17/2003,362.80,359.45,362.80,362.80,,0.95%
06/16/2003,359.40,356.75,359.40,359.40,,0.71%
06/13/2003,356.88,353.73,356.88,356.88,,0.98%
06/12/2003,353.40,355.10,353.40,353.40,,-0.38%
06/11/2003,354.75,353.00,354.75,354.75,,0.67%
06/10/2003,352.38,361.48,352.38,352.38,,-2.48%
06/09/2003,361.35,362.75,361.35,361.35,,-0.66%
06/06/2003,363.75,367.85,363.75,363.75,,-1.24%
06/05/2003,368.30,361.95,368.30,368.30,,1.95%
06/04/2003,361.27,365.68,361.27,361.27,,-1.09%
06/03/2003,365.25,366.05,365.25,365.25,,-0.27%
06/02/2003,366.25,362.35,366.25,366.25,,0.35%
05/30/2003,364.98,368.62,364.98,364.98,,-1.11%
05/29/2003,369.07,366.12,369.07,369.07,,1.24%
05/28/2003,364.55,365.25,364.55,364.55,,-0.16%
05/27/2003,365.12,370.62,365.12,365.12,,-1.62%
05/26/2003,371.15,367.85,371.15,371.15,,0.65%
05/23/2003,368.75,369.05,368.75,368.75,,0.10%
05/22/2003,368.38,372.12,368.38,368.38,,-0.87%
05/21/2003,371.62,368.48,371.62,371.62,,0.95%
05/20/2003,368.12,367.12,368.12,368.12,,0.51%
05/19/2003,366.25,356.75,366.25,366.25,,3.21%
05/16/2003,354.85,351.85,354.85,354.85,,0.81%
05/15/2003,352.00,352.35,352.00,352.00,,-0.14%
05/14/2003,352.50,350.25,352.50,352.50,,0.79%
05/13/2003,349.73,350.88,349.73,349.73,,-0.43%
05/12/2003,351.25,348.65,351.25,351.25,,0.73%
05/09/2003,348.70,348.40,348.70,348.70,,0.13%
05/08/2003,348.25,341.70,348.25,348.25,,1.83%
05/07/2003,342.00,344.35,342.00,342.00,,-0.69%
05/06/2003,344.38,342.12,344.38,344.38,,0.64%
05/05/2003,342.20,341.75,342.20,342.20,,0.34%
05/02/2003,341.05,341.85,341.05,341.05,,-0.20%
05/01/2003,341.75,339.65,341.75,341.75,,0.63%
04/30/2003,339.62,334.88,339.62,339.62,,1.61%
04/29/2003,334.25,333.85,334.25,334.25,,0.04%
04/28/2003,334.10,333.25,334.10,334.10,,0.21%
04/25/2003,333.40,334.40,333.40,333.40,,-0.36%
04/24/2003,334.60,331.35,334.60,334.60,,0.97%
04/23/2003,331.38,332.98,331.38,331.38,,-0.52%
04/22/2003,333.12,333.77,333.12,333.12,,-0.20%
04/21/2003,333.80,327.25,333.80,333.80,,2.00%
04/18/2003,327.25,327.25,327.25,327.25,,0.02%
04/17/2003,327.20,326.85,327.20,327.20,,0.23%
04/16/2003,326.45,324.75,326.45,326.45,,0.46%
04/15/2003,324.95,324.95,324.95,324.95,,-0.02%
04/14/2003,325.00,326.60,325.00,325.00,,-0.97%
04/11/2003,328.18,326.27,328.18,328.18,,0.51%
04/10/2003,326.50,327.05,326.50,326.50,,-0.11%
04/09/2003,326.85,323.05,326.85,326.85,,1.10%
04/08/2003,323.30,322.85,323.30,323.30,,0.09%
04/07/2003,323.00,321.75,323.00,323.00,,-0.83%
04/04/2003,325.70,325.35,325.70,325.70,,0.10%
04/03/2003,325.38,329.62,325.38,325.38,,-1.40%
04/02/2003,330.00,335.25,330.00,330.00,,-1.53%
04/01/2003,335.12,337.62,335.12,335.12,,-0.70%
03/31/2003,337.48,332.62,337.48,337.48,,1.68%
03/28/2003,331.90,329.65,331.90,331.90,,0.77%
03/27/2003,329.38,330.88,329.38,329.38,,-0.30%
03/26/2003,330.38,328.88,330.38,330.38,,0.54%
03/25/2003,328.62,330.38,328.62,328.62,,-0.40%
03/24/2003,329.93,327.88,329.93,329.93,,1.15%
03/21/2003,326.18,332.12,326.18,326.18,,-1.87%
03/20/2003,332.38,336.88,332.38,332.38,,-1.24%
03/19/2003,336.55,338.65,336.55,336.55,,-0.46%
03/18/2003,338.10,337.15,338.10,338.10,,0.36%
03/17/2003,336.90,335.10,336.90,336.90,,0.12%
03/14/2003,336.50,334.40,336.50,336.50,,0.54%
03/13/2003,334.70,346.50,334.70,334.70,,-3.27%
03/12/2003,346.00,350.60,346.00,346.00,,-1.42%
03/11/2003,350.98,354.98,350.98,350.98,,-1.07%
